T0,t,x_1,x_2,x_3,vx_1,vx_2,vx_3
2458369.5,0.0,42122.835,0.001,0.0,0.0,1.662891644615296,2.589800292587956
2458369.5,864.0,42039.01347499095,1435.7862499308117,2236.103042286947,-0.1939667378089727,1.6595826073659765,2.584646779586226
2458369.5,1728.0,41787.88349510228,2865.8573148679848,4463.306774910589,-0.38715921235143963,1.6496687925425244,2.5692069349422892
2458369.5,2592.0,41370.44748585997,4284.522959028488,6672.747623262541,-0.578806306640917,1.6331900079753505,2.5435427556502175
2458369.5,3456.0,40788.37163050513,5686.13774166262,8855.633334248532,-0.768143181636449,1.6102124161236533,2.50775728360677
2458369.5,4320.0,40043.97910209119,7065.124676525156,11003.278266324058,-0.9544143811250643,1.5808282591473528,2.4619941774364134
2458369.5,5184.0,39140.24062958293,8415.997606971841,13107.138236642853,-1.136876895906731,1.5451554758180537,2.4064371158656095
2458369.5,6048.0,38080.762438851816,9733.383203969972,15158.844780928945,-1.3148031740560426,1.5033372120648003,2.3413090354431056
2458369.5,6912.0,36869.77162076955,11012.042496077249,17150.238684432556,-1.4874840643226401,1.4555412274433346,2.2668712061706793
2458369.5,7776.0,35512.098989631915,12246.891842628258,19073.402645733386,-1.6542316800876042,1.4019592002957206,2.183422149353477
2458369.5,8640.0,34013.15950583931,13433.023263958801,20920.692939189765,-1.8143821717127757,1.3428059348276096,2.0912964026961234
2458369.5,9504.0,32378.930347065896,14565.724045478264,22684.76994647318,-1.9672983956008117,1.2783184737702775,1.9908631383558244
2458369.5,10368.0,30615.92672201444,15640.495535750357,24358.627432845336,-2.112372468821856,1.208755120711361,1.882524640312796
2458369.5,11232.0,28731.175530230306,16653.071062442123,25935.620449596514,-2.2490281987537593,1.1343943765695663,1.7667146480278508
2458369.5,12096.0,26732.186980293514,17599.43289402695,27409.491750333895,-2.376723377822176,1.0555337950525097,1.6438965739236837
2458369.5,12960.0,24626.924286980728,18475.82817945507,28774.39661554867,-2.494951934109724,0.9724887622714492,1.5145616027475055
2458369.5,13824.0,22423.771575655774,19278.783802608657,30024.925987060327,-2.603245929324548,0.8855912059904751,1.3792266813458367
2458369.5,14688.0,20131.500129175805,20005.120093211077,31156.127821493883,-2.7011773963727883,0.7951882402595445,1.2384324078055935
2458369.5,15552.0,17759.233118965214,20651.963340932813,32163.52657984642,-2.7883600095612424,0.7016407514196281,1.0927408292876426
2458369.5,16416.0,15316.408967588695,21216.757064701702,33043.14077839924,-2.864450581260398,0.6053219316735908,0.942733158198818
2458369.5,17280.0,12812.743495132081,21697.27199465281,33791.49853468513,-2.929150379678665,0.5066157665878955,0.78900741661544
2458369.5,18144.0,10258.191005962566,22091.614729714678,34405.651050881504,-2.9822062632305997,0.4059154830277738,0.632176019085603
2458369.5,19008.0,7662.904475980832,22398.235039494197,34883.18398582375,-3.023411627820039,0.30362196413236175,0.47286330409924215
2458369.5,19872.0,5037.195003293866,22615.931784863205,35222.22667577404,-3.0526071641982275,0.20014213800694208,0.3117030246250142
2458369.5,20736.0,2391.4906873294503,22743.85743743785,35421.45917309495,-3.069681423392496,0.09588734684758025,0.1493358081724272
2458369.5,21600.0,-263.70489721282274,22781.521183948764,35480.11708102104,-3.0745711890281675,-0.008728296779960967,-0.013593403152060507
2458369.5,22464.0,-2917.8544645150305,22728.790607299703,35397.994171754166,-3.0672616561810067,-0.11328955980897182,-0.1764379221633703
2458369.5,23328.0,-5560.428852872541,22585.891941878588,35175.442784088365,-3.0477864171956646,-0.21738173804308716,-0.33855188534139447
2458369.5,24192.0,-8180.9487646914995,22353.4089063934,34813.372005661004,-3.016227255683731,-0.3205922984655938,-0.49929281057620467
2458369.5,25056.0,-10769.026246316273,22032.280123132816,34313.24365369093,-2.9727137506699335,-0.4225125080289027,-0.6580241338573734
2458369.5,25920.0,-13314.405744768743,21623.7951380762,33677.06607666854,-2.917422693583994,-0.5227390425974352,-0.8141177150540738
2458369.5,26784.0,-15807.004581116576,21129.58906167899,32907.385807875005,-2.8505773214961705,-0.6208755698709366,-0.9669563031721056
2458369.5,27648.0,-18236.95268341549,20551.63585541889,32007.277109798935,-2.772446370664643,-0.7165343002899197,-1.1159359517460465
2458369.5,28512.0,-20594.63142596311,19892.240294288495,30980.329456461768,-2.683342955100927,-0.8093375001187055,-1.260468375326511
2458369.5,29376.0,-22870.7114259321,19154.02864034506,29830.633008333512,-2.5836232754641815,-0.8989189611126406,-1.3999832383512731
2458369.5,30240.0,-25056.189153287563,18339.93806716396,28562.762141896204,-2.473685164165695,-0.9849254214027102,-1.533930368041995
2458369.5,31104.0,-27142.422215209088,17453.2048795763,27181.75710297362,-2.3539664731003676,-1.0670179324712665,-1.661781883342842
2458369.5,31968.0,-29121.163182000666,16497.35157739201,25693.103859674913,-2.2249433109223857,-1.1448731673452748,-1.783034232310818
2458369.5,32832.0,-30984.591827651522,15476.172815907421,24102.712237181837,-2.0871281372474857,-1.2181846653967936,-1.897210130777717
2458369.5,33696.0,-32725.34566477795,14393.720319862448,22416.892422630317,-1.9410677215944534,-1.2866640094128838,-2.0038603955279686
2458369.5,34560.0,-34336.548660599394,13254.28681114002,20642.32993398638,-1.7873409752742404,-1.3500419308774005,-2.1025656656731178
2458369.5,35424.0,-35811.83802785319,12062.389013882348,18786.059152084003,-1.6265566647969165,-1.4080693396939374,-2.1929380063503796
2458369.5,36288.0,-37145.388992101136,10822.749803830946,16855.43551987023,-1.4593510156953942,-1.4605182748714127,-2.274622389327799
2458369.5,37152.0,-38331.93744470009,9540.279571574643,14858.10651738456,-1.28638521596126,-1.507182772990412,-2.3472980455605374
2458369.5,38016.0,-39366.8003987706,8220.056872009713,12801.981525079382,-1.1083428285531525,-1.5478796515685551,-2.4106796852102423
2458369.5,38880.0,-40245.894173774504,6867.308434675272,10695.200691762615,-0.925927122672809,-1.5824492047460545,-2.4645185811112045
2458369.5,39744.0,-40965.75024278009,5487.3886117236225,8546.102926708532,-0.7398583337092195,-1.610755809017648,-2.5086035121420553
2458369.5,40608.0,-41523.52868512573,4085.7583421174486,6363.193138336489,-0.5508708619281627,-1.632688437043684,-2.5427615634392207
2458369.5,41472.0,-41917.02919596612,2667.9637122125423,4155.108844297247,-0.3597104201336809,-1.6481610778808728,-2.5668587808676455
2458369.5,42336.0,-42144.699613075674,1239.6141941853466,1930.5862798322462,-0.16713114065057508,-1.6571130622817445,-2.5808006776447874
2458369.5,43200.0,-42205.64193026908,-193.63935520172208,-301.57386711900926,0.026107347926522806,-1.6595092920209464,-2.5845325914952753
2458369.5,44064.0,-42099.61577585612,-1626.1268522376308,-2532.540964394404,0.21924286370093676,-1.655340372515934,-2.5780398911955045
2458369.5,44928.0,-41827.03934365615,-3052.181216544188,-4753.489057221239,0.4115136235960336,-1.6446226483192459,-2.5613480318496897
2458369.5,45792.0,-41388.98777323433,-4466.160590011486,-6955.63147215799,0.6021611940477847,-1.6273981413693053,-2.5345224587212933
2458369.5,46656.0,-40787.18898516673,-5862.470460433405,-9130.255272615279,0.7904334296872946,-1.6037343921964498,-2.497668359926182
2458369.5,47520.0,-40024.0169862726,-7235.585606192929,-11268.755435678562,0.9755873894607048,-1.5737242045906297,-2.4509302687762333
2458369.5,48384.0,-39102.482668848505,-8580.071778918431,-13362.668620844855,1.1568922196865907,-1.5374852945468005,-2.3944915170442838
2458369.5,49248.0,-38026.22213697909,-9890.607041870768,-15403.706402592052,1.3336319936288124,-1.4951598446133827,-2.3285735409030845
2458369.5,50112.0,-36799.48260196146,-11162.00268292679,-17383.787840421515,1.5051084972662043,-1.4469139650781278,-2.2534350417721103
2458369.5,50976.0,-35427.10589774057,-12389.223622397489,-19295.071262152316,1.6706439510701823,-1.3929370637340712,-2.169371004786284
2458369.5,51840.0,-33914.50967599138,-13567.408237557564,-21129.9851387974,1.8295836577579703,-1.3334411262757198,-2.076711578079541
2458369.5,52704.0,-32267.666349073235,-14691.887527666811,-22881.257932316752,1.981298566173593,-1.2686599096818392,-1.975820816553045
2458369.5,53568.0,-30493.07985750072,-15758.203545431497,-24541.946800918522,2.12518774166192,-1.1988480512457083,-1.8670952942721155
2458369.5,54432.0,-28597.7603467968,-16762.127023283447,-26105.465050363215,2.2606807335438663,-1.1242800962159376,-1.7509625901066141
2458369.5,55296.0,-26589.19684659299,-17699.674125544323,-27565.60822391475,2.387239830574291,-1.0452494473102338,-1.6278796516956515
2458369.5,56160.0,-24475.32805258984,-18567.12226048924,-28916.578728171527,2.5043621955691933,-0.9620672396600161,-1.49833104327772
2458369.5,57024.0,-22264.511319462603,-19361.02488952384,-30153.008896994386,2.6115818707263836,-0.875061145034664,-1.3628270833803746
2458369.5,57888.0,-19965.489979962196,-20078.225274138054,-31269.982401119756,2.708471645534717,-0.784574109479338,-1.2219018788076932
2458369.5,58752.0,-17587.35911229161,-20715.86910499213,-32263.053916797075,2.7946447795719935,-0.6909630287786003,-1.0761112617971504
