T0,t,x_1,x_2,x_3,vx_1,vx_2,vx_3
2458369.5,0.0,42122.835,0.0,0.0,0.0,1.662891644615296,2.589800292587956
2458369.5,864.0,42039.025986610766,1435.7846390061313,2236.0972662023437,-0.19396631409166612,1.6595832527010097,2.584645687131858
2458369.5,1728.0,41787.89641963363,2865.8562676279344,4463.3000721729,-0.3871586809334847,1.6496694525353148,2.5692058845344925
2458369.5,2592.0,41370.46091441138,4284.522489410334,6672.740035762133,-0.5788056722381659,1.6331906855371783,2.543541760093555
2458369.5,3456.0,40788.38564956392,5686.137866019321,8855.62491473848,-0.7681424502207751,1.6102131139260771,2.5077563552222513
2458369.5,4320.0,40043.993792464804,7065.125413395303,11003.269077952442,-0.9544135598608178,1.580828979569699,2.4619933279469715
2458369.5,5184.0,39140.25606540066,8415.998976805882,13107.128352388932,-1.1368759930745957,1.5451562208988627,2.4064363562883306
2458369.5,6048.0,38080.77868663736,9733.38522881643,15158.834282949541,-1.314802198965287,1.5033379834578784,2.3413083759893536
2458369.5,6912.0,36869.788738594056,11012.04519923318,17150.227663325964,-1.4874830272128992,1.4555420263789938,2.2668706561551595
2458369.5,7776.0,35512.117026355954,12246.895248258634,19073.391199728885,-1.654230592021454,1.4019600275477135,2.1834217171131436
2458369.5,8640.0,34013.17850045111,13433.02739668996,20920.68117327161,-1.8143810444604649,1.3428067906861778,2.0912960955197115
2458369.5,9504.0,32378.950328122108,14565.728929970814,22684.757971448515,-1.9672972415186059,1.2783193580216483,1.9908629624246403
2458369.5,10368.0,30615.94770718812,15640.50119625725,24358.615364366036,-2.1123713007255103,1.2087560326239295,1.8825246006532483
2458369.5,11232.0,28731.197525969867,16653.07752235774,25935.608407145166,-2.2490270297886776,1.1343953148869037,1.766714748476044
2458369.5,12096.0,26732.209981594668,17599.4401754331,27409.47985618449,-2.3767222213318346,1.0555347579932444,1.6438968171022448
2458369.5,12960.0,24626.94827727232,18475.836302669857,28774.384993712552,-2.4949508035039365,0.9724897475359665,1.5145619900546532
2458369.5,13824.0,22423.796526798917,19278.79278574401,30024.91476222794,-2.603244837949108,0.8855922107742864,1.3792272129565417
2458369.5,14688.0,20131.52600157453,20005.129951744646,31156.117117982656,-2.701176357382005,0.7951892612730858,1.2384330826845336
2458369.5,15552.0,17759.25986178548,20651.974087299626,32163.51652056476,-2.7883590357947847,0.7016417849141593,1.0927416452135095
2458369.5,16416.0,15316.436519081428,21216.768707910684,33043.131483836274,-2.8644496851257992,0.605322973472786,0.9427341117993984
2458369.5,17280.0,12812.771783054885,21697.2845399329,33791.4901219351,-2.9291495730407178,0.506616812124639,0.7890085034127676
2458369.5,18144.0,10258.219948093565,22091.62817819478,34405.643632711275,-2.9822055573087596,0.4059165273856129,0.6321772335503683
2458369.5,19008.0,7662.93398071738,22398.249387920725,34883.177669791,-3.0234110330948103,0.3036230020910084,0.47286463971355214
2458369.5,19872.0,5037.22497032792,22615.947025358488,35222.221563402934,-3.052606690327372,0.2001431640911679,0.31170447395250445
2458369.5,20736.0,2391.5210083908723,22743.873557301977,35421.45535911514,-3.069681079137726,0.09588835537881664,0.1493373629346754
2458369.5,21600.0,-263.6743375543783,22781.538165506936,35480.11465267508,-3.074570982192849,-0.008727311630035872,-0.013591751993931145
2458369.5,22464.0,-2917.823787999255,22728.808427796474,35397.99320817721,-3.067261593559211,-0.11328860396358735,-0.17643618432302816
2458369.5,23328.0,-5560.398186658571,22585.91057341978,35175.44335576327,-3.0477865045327532,-0.21738081746501003,-0.33855007111872937
2458369.5,24192.0,-8180.918240438979,22353.4283159358,34813.37417395076,-3.0162274976484835,-0.3205914191019587,-0.4992909307669958
2458369.5,25056.0,-10768.99599924726,22032.300272521217,34313.24747044949,-2.9727141508380743,-0.42251167575694926,-0.6580221996623165
2458369.5,25920.0,-13314.375912720181,21623.8159841267,33677.071583930156,-2.917423254432807,-0.522738263171826,-0.8141157379882514
2458369.5,26784.0,-15806.975303592793,21129.610556306878,32907.39303762122,-2.8505780444097617,-0.6208748488732968,-0.9669542949759359
2458369.5,27648.0,-18236.924100649583,20551.65794580894,32007.286083801533,-2.772447255949258,-0.7165336430811828,-1.1159339242986699
2458369.5,28512.0,-20594.603677995703,19892.262923105063,30980.340186199133,-2.683344002009619,-0.8093369117948024,-1.260466340562502
2458369.5,29376.0,-22870.684651715143,19154.051745978828,29830.64549497728,-2.5836244822300145,-0.8989184464639979,-1.3999812081814678
2458369.5,30240.0,-25056.16348982018,18339.96158401188,28562.77637636427,-2.473686528042568,-0.9849249848779589,-1.533928354279122
2458369.5,31104.0,-27142.39779671166,17453.228738350954,27181.773066045083,-2.3539679904104873,-1.0670175781454867,-1.6617798976325429
2458369.5,31968.0,-29121.14013913237,16497.37570545639,25693.12152216218,-2.2249449771093346,-1.1448728988930237,-1.7830322860685164
2458369.5,32832.0,-30984.57028677585,15476.197137630821,24102.731560154567,-2.0871299469338203,-1.2181844860700852,-1.8972082351316892
