T0,t,x_1,x_2,x_3,vx_1,vx_2,vx_3
2458369.5,0.0,42122.835,0.0,0.0,0.0,1.662891644615296,2.590800292587956
2458369.5,864.0,42039.013520563465,1435.7852528540745,2236.9664705654213,-0.19396652685906612,1.6595826173720893,2.585644798074742
2458369.5,1728.0,41787.88422247188,2865.85635265341,4465.03023874849,-0.38715753190986857,1.6496688879892194,2.57019911761267
2458369.5,2592.0,41370.451149442495,4284.522202835761,6675.324524391666,-0.5788006794915912,1.6331904567016378,2.5445255719312656
2458369.5,3456.0,40788.38312413149,5686.137721747422,8859.054238983046,-0.7681299917772486,1.6102138015052119,2.508727734352158
2458369.5,4320.0,40044.00689466337,7065.126605404714,11007.531450245584,-0.9543889916256094,1.5808315955715657,2.462949990518837
2458369.5,5184.0,39140.297583312706,8416.003798015587,13112.210391413952,-1.1368338023997375,1.5451623136377184,2.4073769251481263
2458369.5,6048.0,38080.86648056243,9733.397575155785,15164.721867023645,-1.3147361908127573,1.5033497293609108,2.3422325389044434
2458369.5,6912.0,36869.94623966487,11012.071146449263,17156.9069100834,-1.4873865392034697,1.4555623061715968,2.26777929934322
2458369.5,7776.0,35512.373538403284,12246.943687018786,19080.849549266306,-1.6540967340656028,1.4019924846809997,2.184317030685402
2458369.5,8640.0,34013.569285926875,13433.110709831271,20928.908549208976,-1.814202958150637,1.3428558702001974,2.0921816479647988
2458369.5,9504.0,32379.516463247954,14565.863694342606,22693.747992118548,-1.967068374030556,1.2783903244018846,1.9917437418288582
2458369.5,10368.0,30616.735696188072,15640.708890523878,24368.366574616404,-2.1120856876380953,1.208854965600647,1.883407020966248
2458369.5,11232.0,28732.25866918633,16653.385221398636,25946.125500053902,-2.2486795809921927,1.1345290825399563,1.7676066197771223
2458369.5,12096.0,26733.599497390613,17599.881211609976,27420.774853373718,-2.376309004059018,1.0557109669517477,1.6448072794903394
2458369.5,12960.0,24628.724182797676,18476.450874235885,28786.47835291251,-2.494469316487425,0.9727166704953902,1.5155014114630772
2458369.5,13824.0,22426.018287854742,19279.628493049142,30037.836381296183,-2.602694270784986,0.8858786919854686,1.380207051869792
2458369.5,14688.0,20134.252966853193,20006.242242640372,31169.907205715357,-2.700557829359766,0.7955446010809618,1.2394657173974506
2458369.5,15552.0,17762.549501609257,20653.426594255157,32178.2263063323,-2.787675808736492,0.7020756048313388,1.0938401719113233
2458369.5,16416.0,15320.34249331993,21218.63346080357,33058.82374030709,-2.8637073451565804,0.6058450636575298,0.9439121143398514
2458369.5,17280.0,12817.341867092144,21699.642040248127,33808.23947788545,-2.928356176682552,0.5072369634877298,0.7902797982483465
2458369.5,18144.0,10263.493849464128,22094.56732242913,34423.53665610998,-2.9813717378418656,0.4066443508700709,0.6335555937303123
2458369.5,19008.0,7668.941082269413,22401.867230310578,34902.31270494609,-3.0225500637565093,0.3044677379471923,0.47436350234333446
2458369.5,19872.0,5043.982038441767,22620.348372592,35242.70830990364,-3.051734501606669,0.20111348420286074,0.3133366358556076
2458369.5,20736.0,2399.029906834097,22749.17039059978,35443.414184532965,-3.0688162281635996,0.09699216187953393,0.15111466955164715
2458369.5,21600.0,-255.4288861588857,22787.84888831451,35503.67563543428,-3.073734572993141,-0.007483088080091543,-0.011658719225717762
2458369.5,22464.0,-2908.8763504051703,22736.256940280684,35423.294911594545,-3.0664771477723733,-0.11189820279293444,-0.1743384167421616
2458369.5,23328.0,-5550.804634233408,22594.625177953065,35202.631338915984,-3.0470797829734018,-0.2158398402309863,-0.33628043236211236
2458369.5,24192.0,-8170.757589412677,22363.540460736407,34842.59924968384,-3.0156262739465403,-0.3188970115233851,-0.4968444416902147
2458369.5,25056.0,-10758.372035381504,22043.943143547644,34344.663725403465,-2.9722479391771364,-0.420662696398472,-0.6553963034447333
2458369.5,25920.0,-13303.418561897312,21637.122958152147,33710.834179884776,-2.9171229941934174,-0.5207354355845379,-0.8113105404323865
2458369.5,26784.0,-15795.841712570884,21144.71353077858,32943.655817636376,-2.8504757452651788,-0.6187208941937107,-0.9639727753146476
2458369.5,27648.0,-18225.79939559847,20568.68556358447,32046.19901052698,-2.7725756076534758,-0.7142333903370064,-1.1127821122038855
2458369.5,28512.0,-20583.701372369385,19911.338712412195,31022.046643255388,-2.6837359537489878,-0.8068973834574447,-1.2571534554998822
2458369.5,29376.0,-22860.24667947277,19175.29219793028,29875.279485423376,-2.5843127969710915,-0.8963489171198382,-1.396519757769436
2458369.5,30240.0,-25046.459844915873,18363.474191688485,28610.45965491302,-2.4747033177911417,-0.9822370112580706,-1.5303341888802695
2458369.5,31104.0,-27133.725765061503,17479.110022817753,27232.612243818072,-2.3553442386926626,-1.064224999151145,-1.6580722190218642
2458369.5,31968.0,-29113.82311485749,16525.709255072856,25747.205184359016,-2.226710055289174,-1.1419918046759623,-1.7792336086768938
2458369.5,32832.0,-30978.95617033167,15507.051687640913,24160.127438015435,-2.0893111311885737,-1.215233155665786,-1.8933442990447389
2458369.5,33696.0,-32721.784929028076,14427.172336620137,22477.665596533534,-1.9436916645231312,-1.283662729486967,-1.9999581968604319
2458369.5,34560.0,-34335.45342103141,13290.345457309337,20706.47898850794,-1.7904275343580562,-1.3470132272312505,-2.098658847996034
2458369.5,35424.0,-35813.616110437695,12101.067670438006,18853.573389894857,-1.6301240354515074,-1.4050373732055899,-2.1890609946748474
2458369.5,36288.0,-37150.46229455022,10864.040258211355,16926.27344108937,-1.4634135100669472,-1.4575088366847684,-2.2708120115703734
